t,H,V,nu_wheat,nu_iron,nu_pigs
77.2,0.24806611633404288,1.9707613283580288,0.4063765139211324,0.2469885220181229,0.3466349640607446
77.22,0.23921761208813758,1.973368486795067,0.4056732288633631,0.24681476457260276,0.3475120065640341
77.24,0.23018011920610099,1.9758618713353224,0.4049976839717851,0.2466479129466807,0.3483544030815343
77.26,0.22095959790673722,1.9782381475864594,0.40435042574172386,0.24648811732767778,0.34916145693059836
77.28,0.21156222002741873,1.9804940936667246,0.40373197913693576,0.24633551937615122,0.349932501486913
77.3,0.20199436378037447,1.9826266080521788,0.4031428470004176,0.24619025184103402,0.35066690115854837
77.32000000000001,0.19226260803602302,1.9846327172330345,0.4025835094938643,0.24605243819194517,0.3513640523141906
77.34,0.18237372613950692,1.9865095831461572,0.40205442356656174,0.2459221922698936,0.3520233841635447
77.36,0.17233467926837007,1.988254510351226,0.40155602245442834,0.24579961795754757,0.35264435958802404
77.38,0.1621526093412861,1.989864952918696,0.4010887152098383,0.24568480887017963,0.3532264759199821
77.4,0.15183483148962656,1.9913385209985541,0.4006528862627874,0.24557784806833735,0.35376926566887534
77.42,0.1413888261055096,1.9926729870399422,0.4002488950138859,0.24547880779321954,0.35427229719289455
77.44,0.13082223048185712,1.993866291632992,0.39987707545959283,0.24538774922567066,0.35473517531473653
77.46000000000001,0.1201428300617493,1.9949165489457068,0.39953773585003466,0.2453047222696294,0.355157541880336
77.48,0.10935854931611935,1.9958220517303906,0.39923115837968604,0.24522976536079216,0.35553907625952175
77.5,0.09847744227058111,1.996581275875985,0.3989575989111255,0.245162905301171,0.35587949578770356
77.52,0.08750768270366252,1.9971928844847189,0.3987172867320142,0.2451041571201447,0.35617855614784116
77.54,0.07645755404031321,1.9976557314536418,0.39851042434539097,0.24505352396251728,0.35643605169209164
77.56,0.06533543896599411,1.9979688645439628,0.3983371872933183,0.245010997004011,0.3566518157026707
77.58,0.05414980878785147,1.998131527923573,0.3981977240138581,0.2449765553945343,0.3568257205916077
77.60000000000001,0.042909212570771016,1.9981431641706864,0.398092155731311,0.24495016622947718,0.3569576780392118
77.62,0.031622266077087915,1.998003415729195,0.3980205763795988,0.244931784549195,0.35704763907120624
77.64,0.020297640539700137,1.9977121258090664,0.397983052558628,0.24492135336675327,0.3570955940746187
77.66,0.008944051299063935,1.9972693387278653,0.39797962352342725,0.24491880372391517,0.3571015727526575
77.68,-0.0024297536648033476,1.9966752996922985,0.3980103012058103,0.24492405477526397,0.3570656440189256
77.7,-0.013815005273742128,1.9959304540214664,0.3980750702682791,0.2449370139002619,0.35698791583145895
77.72,-0.025202924934294747,1.9950354458163029,0.39817388818984234,0.24495757684295796,0.35686853496719967
77.74,-0.03658473613001622,1.9939911160824222,0.39830668538338976,0.24498562787897235,0.3567076867376378
